source_id,source_kind,relationship_id,relationship_label,target_id,target_kind,description,properties_json
upload.bundle,data_source,supports_data_type,支持数据类型,dt.building.normalized_set,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.building.normalized_set（dt.building.normalized_set）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.building.presence_validated_set,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.building.presence_validated_set（dt.building.presence_validated_set）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.building.source_set,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.building.source_set（dt.building.source_set）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.poi.bundle,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.poi.bundle（dt.poi.bundle）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.raster.building_height,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.raster.building_height（dt.raster.building_height）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.raster.building_presence,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.raster.building_presence（dt.raster.building_presence）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.raw.vector,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.raw.vector（dt.raw.vector）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.road.bundle,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.road.bundle（dt.road.bundle）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.road.candidate,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.road.candidate（dt.road.candidate）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.road.network,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.road.network（dt.road.network）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.trajectory.raw,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.trajectory.raw（dt.trajectory.raw）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.water.bundle,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.water.bundle（dt.water.bundle）。,{}
upload.bundle,data_source,supports_data_type,支持数据类型,dt.waterways.bundle,data_type,Uploaded Bundle（upload.bundle）支持数据类型dt.waterways.bundle（dt.waterways.bundle）。,{}
task_bundle.earthquake.building_road,task_bundle,targets_output_requirement,目标输出要求,or.building.fused.v1,output_requirement,Earthquake Building And Road Bundle（task_bundle.earthquake.building_road）目标输出要求or.building.fused.v1（or.building.fused.v1）。,{}
task_bundle.flood.building_road,task_bundle,targets_output_requirement,目标输出要求,or.building.fused.v1,output_requirement,Flood Building And Road Bundle（task_bundle.flood.building_road）目标输出要求or.building.fused.v1（or.building.fused.v1）。,{}
task_bundle.typhoon.building_road,task_bundle,targets_output_requirement,目标输出要求,or.building.fused.v1,output_requirement,Typhoon Building And Road Bundle（task_bundle.typhoon.building_road）目标输出要求or.building.fused.v1（or.building.fused.v1）。,{}
wp.earthquake.building.default,workflow_pattern,targets_output_requirement,目标输出要求,or.building.fused.v1,output_requirement,Earthquake Building Fusion（wp.earthquake.building.default）目标输出要求or.building.fused.v1（or.building.fused.v1）。,{}
wp.earthquake.building.safe,workflow_pattern,targets_output_requirement,目标输出要求,or.building.fused.v1,output_requirement,Earthquake Building Fusion Safe Route（wp.earthquake.building.safe）目标输出要求or.building.fused.v1（or.building.fused.v1）。,{}
wp.flood.building.default,workflow_pattern,targets_output_requirement,目标输出要求,or.building.fused.v1,output_requirement,Flood Building Fusion（wp.flood.building.default）目标输出要求or.building.fused.v1（or.building.fused.v1）。,{}
wp.flood.building.safe,workflow_pattern,targets_output_requirement,目标输出要求,or.building.fused.v1,output_requirement,Flood Building Fusion Safe Route（wp.flood.building.safe）目标输出要求or.building.fused.v1（or.building.fused.v1）。,{}
wp.flood.road.default,workflow_pattern,targets_output_requirement,目标输出要求,or.road.fused.v1,output_requirement,Flood Road Conflation V7（wp.flood.road.default）目标输出要求or.road.fused.v1（or.road.fused.v1）。,{}
wp.flood.water.default,workflow_pattern,targets_output_requirement,目标输出要求,or.water.fused.v1,output_requirement,Flood Water Polygon Fusion（wp.flood.water.default）目标输出要求or.water.fused.v1（or.water.fused.v1）。,{}
wp.flood.water_polygon.default,workflow_pattern,targets_output_requirement,目标输出要求,or.water.fused.v1,output_requirement,Flood Water Polygon Priority Merge（wp.flood.water_polygon.default）目标输出要求or.water.fused.v1（or.water.fused.v1）。,{}
wp.flood.waterways.default,workflow_pattern,targets_output_requirement,目标输出要求,or.waterways.fused.v1,output_requirement,Flood Waterways Conflation V7（wp.flood.waterways.default）目标输出要求or.waterways.fused.v1（or.waterways.fused.v1）。,{}
wp.generic.poi.default,workflow_pattern,targets_output_requirement,目标输出要求,or.poi.fused.v1,output_requirement,Generic POI Fusion（wp.generic.poi.default）目标输出要求or.poi.fused.v1（or.poi.fused.v1）。,{}
wp.poi.fusioncode.geohash_priority.v1,workflow_pattern,targets_output_requirement,目标输出要求,or.poi.fused.v1,output_requirement,FusionCode POI Geohash Priority Fusion（wp.poi.fusioncode.geohash_priority.v1）目标输出要求or.poi.fused.v1（or.poi.fused.v1）。,{}
wp.road.fusioncode.conflation.v7,workflow_pattern,targets_output_requirement,目标输出要求,or.road.fused.v1,output_requirement,FusionCode V7 Road Conflation（wp.road.fusioncode.conflation.v7）目标输出要求or.road.fused.v1（or.road.fused.v1）。,{}
wp.typhoon.road.default,workflow_pattern,targets_output_requirement,目标输出要求,or.road.fused.v1,output_requirement,Typhoon Road Conflation V7（wp.typhoon.road.default）目标输出要求or.road.fused.v1（or.road.fused.v1）。,{}
wp.water_polygon.fusioncode.priority_merge.v2,workflow_pattern,targets_output_requirement,目标输出要求,or.water.fused.v1,output_requirement,FusionCode Water Polygon Priority Merge（wp.water_polygon.fusioncode.priority_merge.v2）目标输出要求or.water.fused.v1（or.water.fused.v1）。,{}
wp.waterways.fusioncode.conflation.v7,workflow_pattern,targets_output_requirement,目标输出要求,or.waterways.fused.v1,output_requirement,FusionCode V7 Waterways Conflation（wp.waterways.fusioncode.conflation.v7）目标输出要求or.waterways.fused.v1（or.waterways.fused.v1）。,{}
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.assess.building.quality_metrics.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Building Quality Metrics（algo.assess.building.quality_metrics.v1）。,"{""step_orders"": [13]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.enrich.building.height_from_raster.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Building Height From Raster（algo.enrich.building.height_from_raster.v1）。,"{""step_orders"": [12]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.enrich.building.obm_attributes.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode OBM Attribute Enrichment（algo.enrich.building.obm_attributes.v1）。,"{""step_orders"": [2]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.fusion.building.cascade_geometry_priority.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Cascaded Geometry Priority Building Fusion（algo.fusion.building.cascade_geometry_priority.v1）。,"{""step_orders"": [6]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.match.building.v8_candidate_graph.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode V8 Building Candidate Graph（algo.match.building.v8_candidate_graph.v1）。,"{""step_orders"": [4]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.match.building.v8_component_solver.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode V8 Building Component Solver（algo.match.building.v8_component_solver.v1）。,"{""step_orders"": [5]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.optimize.building.conflict_graph.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Building Conflict Graph Optimization（algo.optimize.building.conflict_graph.v1）。,"{""step_orders"": [9]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.optimize.road.topology_for_buildings.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Road Topology For Buildings（algo.optimize.road.topology_for_buildings.v1）。,"{""step_orders"": [8]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.preprocess.building.source_normalize.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Building Source Normalize（algo.preprocess.building.source_normalize.v1）。,"{""step_orders"": [1]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.refine.building.post_conflict_shrink.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Building Post Conflict Shrink（algo.refine.building.post_conflict_shrink.v1）。,"{""step_orders"": [10]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.refine.building.road_tail.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Road Tail Building Refinement（algo.refine.building.road_tail.v1）。,"{""step_orders"": [11]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.resolve.building.residual_priority.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Residual Priority Conflict Resolution（algo.resolve.building.residual_priority.v1）。,"{""step_orders"": [7]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_algorithm,使用算法,algo.validate.building.presence_raster.v1,algorithm,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用算法FusionCode Building Presence Raster Validation（algo.validate.building.presence_raster.v1）。,"{""step_orders"": [3]}"
wp.earthquake.building.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.building.v1,algorithm,Earthquake Building Fusion（wp.earthquake.building.default）使用算法Building Fusion Legacy（algo.fusion.building.v1）。,"{""step_orders"": [1]}"
wp.earthquake.building.safe,workflow_pattern,uses_algorithm,使用算法,algo.fusion.building.safe,algorithm,Earthquake Building Fusion Safe Route（wp.earthquake.building.safe）使用算法Building Fusion Safe Fallback（algo.fusion.building.safe）。,"{""step_orders"": [1]}"
wp.flood.building.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.building.v1,algorithm,Flood Building Fusion（wp.flood.building.default）使用算法Building Fusion Legacy（algo.fusion.building.v1）。,"{""step_orders"": [1]}"
wp.flood.building.safe,workflow_pattern,uses_algorithm,使用算法,algo.fusion.building.safe,algorithm,Flood Building Fusion Safe Route（wp.flood.building.safe）使用算法Building Fusion Safe Fallback（algo.fusion.building.safe）。,"{""step_orders"": [1]}"
wp.flood.road.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.road.conflation.v7,algorithm,Flood Road Conflation V7（wp.flood.road.default）使用算法FusionCode V7 Road Conflation（algo.fusion.road.conflation.v7）。,"{""step_orders"": [1]}"
wp.flood.water.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.water_polygon.priority_merge.v2,algorithm,Flood Water Polygon Fusion（wp.flood.water.default）使用算法FusionCode Water Polygon Priority Merge（algo.fusion.water_polygon.priority_merge.v2）。,"{""step_orders"": [1]}"
wp.flood.water_polygon.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.water_polygon.priority_merge.v2,algorithm,Flood Water Polygon Priority Merge（wp.flood.water_polygon.default）使用算法FusionCode Water Polygon Priority Merge（algo.fusion.water_polygon.priority_merge.v2）。,"{""step_orders"": [1]}"
wp.flood.waterways.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.waterways.conflation.v7,algorithm,Flood Waterways Conflation V7（wp.flood.waterways.default）使用算法FusionCode V7 Waterways Conflation（algo.fusion.waterways.conflation.v7）。,"{""step_orders"": [1]}"
wp.generic.poi.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.poi.v1,algorithm,Generic POI Fusion（wp.generic.poi.default）使用算法POI Fusion（algo.fusion.poi.v1）。,"{""step_orders"": [1]}"
wp.poi.fusioncode.geohash_priority.v1,workflow_pattern,uses_algorithm,使用算法,algo.fusion.poi.geohash_neighbor_match.v1,algorithm,FusionCode POI Geohash Priority Fusion（wp.poi.fusioncode.geohash_priority.v1）使用算法FusionCode POI Geohash Neighbor Match（algo.fusion.poi.geohash_neighbor_match.v1）。,"{""step_orders"": [1]}"
wp.road.fusioncode.conflation.v7,workflow_pattern,uses_algorithm,使用算法,algo.fusion.road.conflation.v7,algorithm,FusionCode V7 Road Conflation（wp.road.fusioncode.conflation.v7）使用算法FusionCode V7 Road Conflation（algo.fusion.road.conflation.v7）。,"{""step_orders"": [1]}"
wp.typhoon.road.default,workflow_pattern,uses_algorithm,使用算法,algo.fusion.road.conflation.v7,algorithm,Typhoon Road Conflation V7（wp.typhoon.road.default）使用算法FusionCode V7 Road Conflation（algo.fusion.road.conflation.v7）。,"{""step_orders"": [1]}"
wp.water_polygon.fusioncode.priority_merge.v2,workflow_pattern,uses_algorithm,使用算法,algo.fusion.water_polygon.priority_merge.v2,algorithm,FusionCode Water Polygon Priority Merge（wp.water_polygon.fusioncode.priority_merge.v2）使用算法FusionCode Water Polygon Priority Merge（algo.fusion.water_polygon.priority_merge.v2）。,"{""step_orders"": [1]}"
wp.waterways.fusioncode.conflation.v7,workflow_pattern,uses_algorithm,使用算法,algo.fusion.waterways.conflation.v7,algorithm,FusionCode V7 Waterways Conflation（wp.waterways.fusioncode.conflation.v7）使用算法FusionCode V7 Waterways Conflation（algo.fusion.waterways.conflation.v7）。,"{""step_orders"": [1]}"
wp.building.drs4br.decomposed.v1,workflow_pattern,uses_data_source,使用数据源,upload.bundle,data_source,FusionCode DRS4BR Decomposed Building Fusion（wp.building.drs4br.decomposed.v1）使用数据源Uploaded Bundle（upload.bundle）。,"{""step_orders"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}"
wp.earthquake.building.default,workflow_pattern,uses_data_source,使用数据源,upload.bundle,data_source,Earthquake Building Fusion（wp.earthquake.building.default）使用数据源Uploaded Bundle（upload.bundle）。,"{""step_orders"": [1]}"
wp.earthquake.building.safe,workflow_pattern,uses_data_source,使用数据源,upload.bundle,data_source,Earthquake Building Fusion Safe Route（wp.earthquake.building.safe）使用数据源Uploaded Bundle（upload.bundle）。,"{""step_orders"": [1]}"
wp.flood.building.default,workflow_pattern,uses_data_source,使用数据源,upload.bundle,data_source,Flood Building Fusion（wp.flood.building.default）使用数据源Uploaded Bundle（upload.bundle）。,"{""step_orders"": [1]}"
wp.flood.building.safe,workflow_pattern,uses_data_source,使用数据源,upload.bundle,data_source,Flood Building Fusion Safe Route（wp.flood.building.safe）使用数据源Uploaded Bundle（upload.bundle）。,"{""step_orders"": [1]}"
wp.flood.road.default,workflow_pattern,uses_data_source,使用数据源,catalog.flood.road,data_source,Flood Road Conflation V7（wp.flood.road.default）使用数据源Flood Road Bundle (OSM + Microsoft)（catalog.flood.road）。,"{""step_orders"": [1]}"
wp.flood.water.default,workflow_pattern,uses_data_source,使用数据源,catalog.flood.water,data_source,Flood Water Polygon Fusion（wp.flood.water.default）使用数据源Flood Water Bundle (OSM + HydroLAKES)（catalog.flood.water）。,"{""step_orders"": [1]}"
wp.flood.water_polygon.default,workflow_pattern,uses_data_source,使用数据源,catalog.flood.water_polygon,data_source,Flood Water Polygon Priority Merge（wp.flood.water_polygon.default）使用数据源Flood Water Polygon Bundle (OSM + HydroLAKES)（catalog.flood.water_polygon）。,"{""step_orders"": [1]}"
wp.flood.waterways.default,workflow_pattern,uses_data_source,使用数据源,catalog.flood.waterways,data_source,Flood Waterways Conflation V7（wp.flood.waterways.default）使用数据源Flood Waterways Bundle (OSM + Pakistan Local Waterways)（catalog.flood.waterways）。,"{""step_orders"": [1]}"
wp.generic.poi.default,workflow_pattern,uses_data_source,使用数据源,catalog.generic.poi,data_source,Generic POI Fusion（wp.generic.poi.default）使用数据源Generic POI Bundle (OSM + GNS)（catalog.generic.poi）。,"{""step_orders"": [1]}"
wp.poi.fusioncode.geohash_priority.v1,workflow_pattern,uses_data_source,使用数据源,upload.bundle,data_source,FusionCode POI Geohash Priority Fusion（wp.poi.fusioncode.geohash_priority.v1）使用数据源Uploaded Bundle（upload.bundle）。,"{""step_orders"": [1]}"
wp.road.fusioncode.conflation.v7,workflow_pattern,uses_data_source,使用数据源,upload.bundle,data_source,FusionCode V7 Road Conflation（wp.road.fusioncode.conflation.v7）使用数据源Uploaded Bundle（upload.bundle）。,"{""step_orders"": [1]}"
wp.typhoon.road.default,workflow_pattern,uses_data_source,使用数据源,catalog.typhoon.road,data_source,Typhoon Road Conflation V7（wp.typhoon.road.default）使用数据源Typhoon Road Bundle (OSM + Microsoft)（catalog.typhoon.road）。,"{""step_orders"": [1]}"
wp.water_polygon.fusioncode.priority_merge.v2,workflow_pattern,uses_data_source,使用数据源,catalog.flood.water,data_source,FusionCode Water Polygon Priority Merge（wp.water_polygon.fusioncode.priority_merge.v2）使用数据源Flood Water Bundle (OSM + HydroLAKES)（catalog.flood.water）。,"{""step_orders"": [1]}"
wp.waterways.fusioncode.conflation.v7,workflow_pattern,uses_data_source,使用数据源,catalog.flood.waterways,data_source,FusionCode V7 Waterways Conflation（wp.waterways.fusioncode.conflation.v7）使用数据源Flood Waterways Bundle (OSM + Pakistan Local Waterways)（catalog.flood.waterways）。,"{""step_orders"": [1]}"
contract.product.building.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.earthquake.v1,qos_policy,Fused Building Footprint Product（contract.product.building.v1）使用服务质量策略Earthquake Default QoS（qos.scenario.earthquake.v1）。,{}
contract.product.building.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.flood.v1,qos_policy,Fused Building Footprint Product（contract.product.building.v1）使用服务质量策略Flood Default QoS（qos.scenario.flood.v1）。,{}
contract.product.building.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.typhoon.v1,qos_policy,Fused Building Footprint Product（contract.product.building.v1）使用服务质量策略Typhoon Default QoS（qos.scenario.typhoon.v1）。,{}
contract.product.building.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.task.default.v1,qos_policy,Fused Building Footprint Product（contract.product.building.v1）使用服务质量策略Direct Task Default QoS（qos.task.default.v1）。,{}
contract.product.emergency_vector_bundle.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.task.default.v1,qos_policy,Emergency Multi-Layer Vector Product Bundle（contract.product.emergency_vector_bundle.v1）使用服务质量策略Direct Task Default QoS（qos.task.default.v1）。,{}
contract.product.poi.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.task.default.v1,qos_policy,Fused Point-of-Interest Product（contract.product.poi.v1）使用服务质量策略Direct Task Default QoS（qos.task.default.v1）。,{}
contract.product.road.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.earthquake.v1,qos_policy,Fused Road Network Product（contract.product.road.v1）使用服务质量策略Earthquake Default QoS（qos.scenario.earthquake.v1）。,{}
contract.product.road.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.flood.v1,qos_policy,Fused Road Network Product（contract.product.road.v1）使用服务质量策略Flood Default QoS（qos.scenario.flood.v1）。,{}
contract.product.road.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.typhoon.v1,qos_policy,Fused Road Network Product（contract.product.road.v1）使用服务质量策略Typhoon Default QoS（qos.scenario.typhoon.v1）。,{}
contract.product.road.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.task.default.v1,qos_policy,Fused Road Network Product（contract.product.road.v1）使用服务质量策略Direct Task Default QoS（qos.task.default.v1）。,{}
contract.product.water_polygon.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.flood.v1,qos_policy,Fused Polygonal Surface-Water Product（contract.product.water_polygon.v1）使用服务质量策略Flood Default QoS（qos.scenario.flood.v1）。,{}
contract.product.water_polygon.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.typhoon.v1,qos_policy,Fused Polygonal Surface-Water Product（contract.product.water_polygon.v1）使用服务质量策略Typhoon Default QoS（qos.scenario.typhoon.v1）。,{}
contract.product.water_polygon.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.task.default.v1,qos_policy,Fused Polygonal Surface-Water Product（contract.product.water_polygon.v1）使用服务质量策略Direct Task Default QoS（qos.task.default.v1）。,{}
contract.product.waterways.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.flood.v1,qos_policy,Fused Linear Hydrography Product（contract.product.waterways.v1）使用服务质量策略Flood Default QoS（qos.scenario.flood.v1）。,{}
contract.product.waterways.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.scenario.typhoon.v1,qos_policy,Fused Linear Hydrography Product（contract.product.waterways.v1）使用服务质量策略Typhoon Default QoS（qos.scenario.typhoon.v1）。,{}
contract.product.waterways.v1,product_contract,uses_qos_policy,使用服务质量策略,qos.task.default.v1,qos_policy,Fused Linear Hydrography Product（contract.product.waterways.v1）使用服务质量策略Direct Task Default QoS（qos.task.default.v1）。,{}
task_bundle.direct_request,task_bundle,uses_qos_policy,使用服务质量策略,qos.task.default.v1,qos_policy,Direct Task Request Bundle（task_bundle.direct_request）使用服务质量策略Direct Task Default QoS（qos.task.default.v1）。,{}
task_bundle.earthquake.building_road,task_bundle,uses_qos_policy,使用服务质量策略,qos.scenario.earthquake.v1,qos_policy,Earthquake Building And Road Bundle（task_bundle.earthquake.building_road）使用服务质量策略Earthquake Default QoS（qos.scenario.earthquake.v1）。,{}
task_bundle.flood.building_road,task_bundle,uses_qos_policy,使用服务质量策略,qos.scenario.flood.v1,qos_policy,Flood Building And Road Bundle（task_bundle.flood.building_road）使用服务质量策略Flood Default QoS（qos.scenario.flood.v1）。,{}
task_bundle.typhoon.building_road,task_bundle,uses_qos_policy,使用服务质量策略,qos.scenario.typhoon.v1,qos_policy,Typhoon Building And Road Bundle（task_bundle.typhoon.building_road）使用服务质量策略Typhoon Default QoS（qos.scenario.typhoon.v1）。,{}
contract.product.building.v1,product_contract,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Fused Building Footprint Product（contract.product.building.v1）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
contract.product.building.v1,product_contract,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Fused Building Footprint Product（contract.product.building.v1）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
contract.product.emergency_vector_bundle.v1,product_contract,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Emergency Multi-Layer Vector Product Bundle（contract.product.emergency_vector_bundle.v1）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
contract.product.emergency_vector_bundle.v1,product_contract,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Emergency Multi-Layer Vector Product Bundle（contract.product.emergency_vector_bundle.v1）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
contract.product.poi.v1,product_contract,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Fused Point-of-Interest Product（contract.product.poi.v1）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
contract.product.road.v1,product_contract,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Fused Road Network Product（contract.product.road.v1）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
contract.product.road.v1,product_contract,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Fused Road Network Product（contract.product.road.v1）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
contract.product.water_polygon.v1,product_contract,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Fused Polygonal Surface-Water Product（contract.product.water_polygon.v1）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
contract.product.waterways.v1,product_contract,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Fused Linear Hydrography Product（contract.product.waterways.v1）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
contract.product.waterways.v1,product_contract,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Fused Linear Hydrography Product（contract.product.waterways.v1）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
task_bundle.direct_request,task_bundle,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Direct Task Request Bundle（task_bundle.direct_request）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
task_bundle.direct_request,task_bundle,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Direct Task Request Bundle（task_bundle.direct_request）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
task_bundle.earthquake.building_road,task_bundle,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Earthquake Building And Road Bundle（task_bundle.earthquake.building_road）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
task_bundle.earthquake.building_road,task_bundle,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Earthquake Building And Road Bundle（task_bundle.earthquake.building_road）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
task_bundle.flood.building_road,task_bundle,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Flood Building And Road Bundle（task_bundle.flood.building_road）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
task_bundle.flood.building_road,task_bundle,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Flood Building And Road Bundle（task_bundle.flood.building_road）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
task_bundle.typhoon.building_road,task_bundle,uses_repair_strategy,使用修复策略,repair.alternative_algorithm.v1,repair_strategy,Typhoon Building And Road Bundle（task_bundle.typhoon.building_road）使用修复策略Alternative Algorithm Fallback（repair.alternative_algorithm.v1）。,{}
task_bundle.typhoon.building_road,task_bundle,uses_repair_strategy,使用修复策略,repair.source_fallback.v1,repair_strategy,Typhoon Building And Road Bundle（task_bundle.typhoon.building_road）使用修复策略Alternative Source Fallback（repair.source_fallback.v1）。,{}
